Bandit,Reward,Algorithm
2.0,3.373915913429761,ThompsonSampling
2.0,3.1210818489588195,ThompsonSampling
2.0,1.079582041128089,ThompsonSampling
2.0,1.8526629065112832,ThompsonSampling
2.0,3.4239187464192886,ThompsonSampling
2.0,1.0840539335764885,ThompsonSampling
2.0,2.1088965743657653,ThompsonSampling
2.0,1.987738100889713,ThompsonSampling
2.0,2.2650802317710657,ThompsonSampling
2.0,0.8866689516903516,ThompsonSampling
2.0,3.608570223402049,ThompsonSampling
2.0,1.524302486837445,ThompsonSampling
2.0,1.9333607642060153,ThompsonSampling
2.0,5.047273377540351,ThompsonSampling
2.0,3.3907806877982862,ThompsonSampling
2.0,1.6517551974217342,ThompsonSampling
2.0,3.1392977722506554,ThompsonSampling
2.0,3.455468604648706,ThompsonSampling
2.0,2.707628263576537,ThompsonSampling
2.0,3.6614217583945057,ThompsonSampling
2.0,2.6154694469116087,ThompsonSampling
2.0,4.181078373243627,ThompsonSampling
2.0,2.546619300768693,ThompsonSampling
2.0,1.5836381514876525,ThompsonSampling
2.0,1.9728814950331766,ThompsonSampling
2.0,2.4574562987310133,ThompsonSampling
2.0,3.8207136151864143,ThompsonSampling
2.0,3.345159480110836,ThompsonSampling
2.0,4.265538808443932,ThompsonSampling
2.0,3.926431463257005,ThompsonSampling
